Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed
15,2012-05-16 19:50:00,2012-05-16 20:20:00,7.5468e-05,1.364016,1.39368,1.71988,1.245404,1.364016,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.779184,0.02037088,0.0187414,0.01792644,0.0211858,0.01548196,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.02200068,0.00200358,0.0027549,0.0032558,0.00250446,0.00275492,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00525942,7.5468e-05,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 19:55:00,2012-05-16 20:25:00,3.7734e-05,1.39368,1.71988,1.245404,1.364016,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.779184,0.0187414,0.01792644,0.0211858,0.01548196,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.02200068,0.0027549,0.0032558,0.00250446,0.00275492,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.00525942,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:00:00,2012-05-16 20:30:00,0.0,1.71988,1.245404,1.364016,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.779184,0.01792644,0.0211858,0.01548196,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.02200068,0.0032558,0.00250446,0.00275492,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00525942,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:05:00,2012-05-16 20:35:00,0.000113202,1.245404,1.364016,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.779184,0.0211858,0.01548196,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.02200068,0.00250446,0.00275492,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.00525942,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:10:00,2012-05-16 20:40:00,0.000150934,1.364016,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.779184,0.01548196,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.02200068,0.00275492,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00525942,3.7734e-05,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:15:00,2012-05-16 20:45:00,3.7734e-05,1.512306,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.779184,0.01874128,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.02200068,0.00375668,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00525942,7.5468e-05,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:20:00,2012-05-16 20:50:00,3.7734e-05,1.571596,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,1.779184,0.02118568,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.02200068,0.00300538,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00525942,3.7734e-05,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:25:00,2012-05-16 20:55:00,3.7734e-05,1.186112,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,2.10536,0.0195562,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.02200068,0.00325578,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00525942,0.000113202,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:30:00,2012-05-16 21:00:00,3.7734e-05,1.45298,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,2.10536,0.01466728,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.02200068,0.0027549,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00525942,3.7734e-05,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:35:00,2012-05-16 21:05:00,0.0,1.364016,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,2.10536,0.00814848,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.02200068,0.00375672,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00525942,7.5468e-05,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:40:00,2012-05-16 21:10:00,7.5468e-05,1.452988,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,2.10536,0.02037092,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.02200068,0.00400714,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00525942,3.7734e-05,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:45:00,2012-05-16 21:15:00,3.7734e-05,1.482624,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,2.10536,0.016297,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.02200068,0.00250448,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00525942,0.0,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:50:00,2012-05-16 21:20:00,7.5468e-05,1.423328,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,1.571596,2.10536,0.01466712,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.0211858,0.02200068,0.00250446,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00375668,0.00525942,7.5468e-05,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 20:55:00,2012-05-16 21:25:00,7.5468e-05,1.364004,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,1.571596,1.71986,2.10536,0.0187414,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.0211858,0.01466728,0.02200068,0.00200358,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00375668,0.00225402,0.00525942,0.0,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,3.7734e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 21:00:00,2012-05-16 21:30:00,3.7734e-05,1.36402,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,1.571596,1.71986,1.86814,2.10536,0.0171118,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.0211858,0.01466728,0.0171118,0.02200068,0.00125222,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00375668,0.00225402,0.00450806,0.00525942,0.0,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,3.7734e-05,3.7734e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 21:05:00,2012-05-16 21:35:00,3.7734e-05,1.6309,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,1.571596,1.71986,1.86814,2.04604,2.10536,0.0162968,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.0211858,0.01466728,0.0171118,0.01629688,0.02200068,0.0032558,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00375668,0.00225402,0.00450806,0.0037567,0.00525942,7.5468e-05,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,3.7734e-05,3.7734e-05,3.7734e-05,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
15,2012-05-16 21:10:00,2012-05-16 21:40:00,0.000113202,1.60124,1.51226,1.77916,1.393692,1.779184,1.186102,1.51228,1.77916,1.423344,1.6902,1.5716,1.482644,1.66056,1.6902,1.36402,2.10536,1.6902,1.74952,1.156448,1.60126,1.571596,1.71986,1.86814,2.04604,2.0757,2.10536,0.01385244,0.020371,0.01303764,0.0146674,0.0138522,0.00896328,0.02200068,0.01385248,0.01711168,0.01548208,0.01385232,0.01792632,0.00814856,0.01874128,0.01629684,0.01303756,0.0211858,0.0171118,0.01466724,0.01548204,0.0211858,0.01466728,0.0171118,0.01629688,0.01792636,0.02200068,0.00300538,0.00400716,0.00250448,0.00225404,0.00275492,0.00525942,0.00225404,0.00225402,0.00200358,0.00500894,0.0027549,0.00350626,0.0032558,0.00350626,0.00350626,0.00350626,0.00275492,0.00075132,0.00300538,0.00250448,0.00375668,0.00225402,0.00450806,0.0037567,0.00200356,0.00525942,3.7734e-05,7.5468e-05,0.000150934,0.0,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5466e-05,7.5468e-05,7.5466e-05,0.0,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.0,0.000113202,0.000150934,3.7734e-05,3.7734e-05,3.7734e-05,3.7734e-05,0.0,7.5468e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,32,0,0,410
